image_path,class_label,attributes,caption,split,instance_id
Team12_DL_Milestone1_Drive/Project/Data/images/electronics/keyboard/Electronics_Keyboard_020.jpg,electronics_keyboard,shape:rectangular;colour:black;material:plastic and metal,A rectangular black plastic and metal keyboard.,val,TEAM12_Electronics_Keyboard_020
Team12_DL_Milestone1_Drive/Project/Data/images/electronics/laptop/Electronics_Laptop_001.jpg,electronics_laptop,shape:rectangular;colour:black;material:plastic and metal,A rectangular black plastic and metal laptop.,train,TEAM12_Electronics_Laptop_001
Team12_DL_Milestone1_Drive/Project/Data/images/electronics/laptop/Electronics_Laptop_002.jpg,electronics_laptop,shape:rectangular;colour:white;material:plastic and metal,A rectangular white plastic and metal laptop.,train,TEAM12_Electronics_Laptop_002
Team12_DL_Milestone1_Drive/Project/Data/images/electronics/laptop/Electronics_Laptop_003.jpg,electronics_laptop,shape:rectangular;colour:blue;material:plastic and metal,A rectangular blue plastic and metal laptop.,train,TEAM12_Electronics_Laptop_003
Team12_DL_Milestone1_Drive/Project/Data/images/electronics/laptop/Electronics_Laptop_004.jpg,electronics_laptop,shape:rectangular;colour:black;material:plastic and metal,A rectangular black plastic and metal laptop.,train,TEAM12_Electronics_Laptop_004
Team12_DL_Milestone1_Drive/Project/Data/images/electronics/laptop/Electronics_Laptop_005.jpg,electronics_laptop,shape:rectangular;colour:black;material:plastic and metal,A rectangular black plastic and metal laptop.,train,TEAM12_Electronics_Laptop_005
Team12_DL_Milestone1_Drive/Project/Data/images/electronics/laptop/Electronics_Laptop_006.jpg,electronics_laptop,shape:rectangular;colour:black;material:plastic and metal,A rectangular black plastic and metal laptop.,train,TEAM12_Electronics_Laptop_006
Team12_DL_Milestone1_Drive/Project/Data/images/electronics/laptop/Electronics_Laptop_007.jpg,electronics_laptop,shape:rectangular;colour:multi-colored;material:plastic and metal,A rectangular multi-colored plastic and metal laptop.,train,TEAM12_Electronics_Laptop_007
Team12_DL_Milestone1_Drive/Project/Data/images/electronics/laptop/Electronics_Laptop_008.jpg,electronics_laptop,shape:rectangular;colour:black;material:plastic and metal,A rectangular black plastic and metal laptop.,train,TEAM12_Electronics_Laptop_008
Team12_DL_Milestone1_Drive/Project/Data/images/electronics/laptop/Electronics_Laptop_009.jpg,electronics_laptop,shape:rectangular;colour:blue;material:plastic and metal,A rectangular blue plastic and metal laptop.,train,TEAM12_Electronics_Laptop_009
Team12_DL_Milestone1_Drive/Project/Data/images/electronics/laptop/Electronics_Laptop_010.jpg,electronics_laptop,shape:rectangular;colour:black;material:plastic and metal,A rectangular black plastic and metal laptop.,train,TEAM12_Electronics_Laptop_010
Team12_DL_Milestone1_Drive/Project/Data/images/electronics/laptop/Electronics_Laptop_011.jpg,electronics_laptop,shape:rectangular;colour:silver;material:plastic and metal,A rectangular silver plastic and metal laptop.,train,TEAM12_Electronics_Laptop_011
Team12_DL_Milestone1_Drive/Project/Data/images/electronics/laptop/Electronics_Laptop_012.jpg,electronics_laptop,shape:rectangular;colour:black;material:plastic and metal,A rectangular black plastic and metal laptop.,train,TEAM12_Electronics_Laptop_012
Team12_DL_Milestone1_Drive/Project/Data/images/electronics/laptop/Electronics_Laptop_013.jpg,electronics_laptop,shape:rectangular;colour:blue;material:plastic and metal,A rectangular blue plastic and metal laptop.,train,TEAM12_Electronics_Laptop_013
Team12_DL_Milestone1_Drive/Project/Data/images/electronics/laptop/Electronics_Laptop_014.jpg,electronics_laptop,shape:rectangular;colour:white;material:plastic and metal,A rectangular white plastic and metal laptop.,train,TEAM12_Electronics_Laptop_014
Team12_DL_Milestone1_Drive/Project/Data/images/electronics/laptop/Electronics_Laptop_015.jpg,electronics_laptop,shape:rectangular;colour:blue;material:plastic and metal,A rectangular blue plastic and metal laptop.,train,TEAM12_Electronics_Laptop_015
Team12_DL_Milestone1_Drive/Project/Data/images/electronics/laptop/Electronics_Laptop_016.jpg,electronics_laptop,shape:rectangular;colour:silver;material:plastic and metal,A rectangular silver plastic and metal laptop.,val,TEAM12_Electronics_Laptop_016
Team12_DL_Milestone1_Drive/Project/Data/images/electronics/laptop/Electronics_Laptop_017.jpg,electronics_laptop,shape:rectangular;colour:white;material:plastic and metal,A rectangular white plastic and metal laptop.,val,TEAM12_Electronics_Laptop_017
Team12_DL_Milestone1_Drive/Project/Data/images/electronics/laptop/Electronics_Laptop_018.jpg,electronics_laptop,shape:rectangular;colour:silver;material:plastic and metal,A rectangular silver plastic and metal laptop.,val,TEAM12_Electronics_Laptop_018
Team12_DL_Milestone1_Drive/Project/Data/images/electronics/laptop/Electronics_Laptop_019.jpg,electronics_laptop,shape:rectangular;colour:white;material:plastic and metal,A rectangular white plastic and metal laptop.,val,TEAM12_Electronics_Laptop_019
Team12_DL_Milestone1_Drive/Project/Data/images/electronics/monitor/Electronics_Monitor_001.jpg,electronics_monitor,shape:rectangular;colour:white;material:metal,A rectangular white metal monitor.,train,TEAM12_Electronics_Monitor_001
Team12_DL_Milestone1_Drive/Project/Data/images/electronics/monitor/Electronics_Monitor_002.jpg,electronics_monitor,shape:rectangular;colour:red;material:metal,A rectangular red metal monitor.,train,TEAM12_Electronics_Monitor_002
Team12_DL_Milestone1_Drive/Project/Data/images/electronics/monitor/Electronics_Monitor_003.jpg,electronics_monitor,shape:rectangular;colour:silver;material:metal,A rectangular silver metal monitor.,train,TEAM12_Electronics_Monitor_003
Team12_DL_Milestone1_Drive/Project/Data/images/electronics/monitor/Electronics_Monitor_004.jpg,electronics_monitor,shape:rectangular;colour:blue;material:metal,A rectangular blue metal monitor.,train,TEAM12_Electronics_Monitor_004
Team12_DL_Milestone1_Drive/Project/Data/images/electronics/monitor/Electronics_Monitor_005.jpg,electronics_monitor,shape:rectangular;colour:black;material:metal,A rectangular black metal monitor.,train,TEAM12_Electronics_Monitor_005
Team12_DL_Milestone1_Drive/Project/Data/images/electronics/monitor/Electronics_Monitor_006.jpg,electronics_monitor,shape:rectangular;colour:black;material:metal,A rectangular black metal monitor.,train,TEAM12_Electronics_Monitor_006
Team12_DL_Milestone1_Drive/Project/Data/images/electronics/monitor/Electronics_Monitor_007.jpg,electronics_monitor,shape:rectangular;colour:black;material:metal,A rectangular black metal monitor.,train,TEAM12_Electronics_Monitor_007
Team12_DL_Milestone1_Drive/Project/Data/images/electronics/monitor/Electronics_Monitor_008.jpg,electronics_monitor,shape:rectangular;colour:black;material:metal,A rectangular black metal monitor.,train,TEAM12_Electronics_Monitor_008
Team12_DL_Milestone1_Drive/Project/Data/images/electronics/monitor/Electronics_Monitor_009.jpg,electronics_monitor,shape:rectangular;colour:white;material:metal,A rectangular white metal monitor.,train,TEAM12_Electronics_Monitor_009
Team12_DL_Milestone1_Drive/Project/Data/images/electronics/monitor/Electronics_Monitor_010.jpg,electronics_monitor,shape:rectangular;colour:black;material:metal,A rectangular black metal monitor.,train,TEAM12_Electronics_Monitor_010
Team12_DL_Milestone1_Drive/Project/Data/images/electronics/monitor/Electronics_Monitor_011.jpg,electronics_monitor,shape:rectangular;colour:multi-colored;material:metal,A rectangular multi-colored metal monitor.,train,TEAM12_Electronics_Monitor_011
Team12_DL_Milestone1_Drive/Project/Data/images/electronics/monitor/Electronics_Monitor_012.jpg,electronics_monitor,shape:rectangular;colour:silver;material:metal,A rectangular silver metal monitor.,train,TEAM12_Electronics_Monitor_012
Team12_DL_Milestone1_Drive/Project/Data/images/electronics/monitor/Electronics_Monitor_013.jpg,electronics_monitor,shape:rectangular;colour:black;material:metal,A rectangular black metal monitor.,train,TEAM12_Electronics_Monitor_013
Team12_DL_Milestone1_Drive/Project/Data/images/electronics/monitor/Electronics_Monitor_014.jpg,electronics_monitor,shape:rectangular;colour:black;material:metal,A rectangular black metal monitor.,train,TEAM12_Electronics_Monitor_014
Team12_DL_Milestone1_Drive/Project/Data/images/electronics/monitor/Electronics_Monitor_015.jpg,electronics_monitor,shape:rectangular;colour:silver;material:metal,A rectangular silver metal monitor.,train,TEAM12_Electronics_Monitor_015
Team12_DL_Milestone1_Drive/Project/Data/images/electronics/monitor/Electronics_Monitor_016.jpg,electronics_monitor,shape:rectangular;colour:white;material:metal,A rectangular white metal monitor.,val,TEAM12_Electronics_Monitor_016
Team12_DL_Milestone1_Drive/Project/Data/images/electronics/monitor/Electronics_Monitor_017.jpg,electronics_monitor,shape:rectangular;colour:red;material:metal,A rectangular red metal monitor.,val,TEAM12_Electronics_Monitor_017
Team12_DL_Milestone1_Drive/Project/Data/images/electronics/monitor/Electronics_Monitor_018.jpg,electronics_monitor,shape:rectangular;colour:black;material:metal,A rectangular black metal monitor.,val,TEAM12_Electronics_Monitor_018
Team12_DL_Milestone1_Drive/Project/Data/images/electronics/monitor/Electronics_Monitor_019.jpg,electronics_monitor,shape:rectangular;colour:white;material:metal,A rectangular white metal monitor.,val,TEAM12_Electronics_Monitor_019
Team12_DL_Milestone1_Drive/Project/Data/images/electronics/mouse/Electronics_Mouse_001.jpg,electronics_mouse,"shape:ergonomic, curved;colour:black;material:plastic and metal","An ergonomic, curved black plastic and metal mouse.",train,TEAM12_Electronics_Mouse_001
Team12_DL_Milestone1_Drive/Project/Data/images/electronics/mouse/Electronics_Mouse_002.jpg,electronics_mouse,"shape:ergonomic, curved;colour:blue;material:plastic and metal","An ergonomic, curved blue plastic and metal mouse.",train,TEAM12_Electronics_Mouse_002
Team12_DL_Milestone1_Drive/Project/Data/images/electronics/mouse/Electronics_Mouse_003.jpg,electronics_mouse,"shape:ergonomic, curved;colour:black;material:plastic and metal","An ergonomic, curved black plastic and metal mouse.",train,TEAM12_Electronics_Mouse_003
Team12_DL_Milestone1_Drive/Project/Data/images/electronics/mouse/Electronics_Mouse_004.jpg,electronics_mouse,"shape:ergonomic, curved;colour:black;material:plastic and metal","An ergonomic, curved black plastic and metal mouse.",train,TEAM12_Electronics_Mouse_004
Team12_DL_Milestone1_Drive/Project/Data/images/electronics/mouse/Electronics_Mouse_005.jpg,electronics_mouse,"shape:ergonomic, curved;colour:black;material:plastic and metal","An ergonomic, curved black plastic and metal mouse.",train,TEAM12_Electronics_Mouse_005
Team12_DL_Milestone1_Drive/Project/Data/images/electronics/mouse/Electronics_Mouse_006.jpg,electronics_mouse,"shape:ergonomic, curved;colour:black;material:plastic and metal","An ergonomic, curved black plastic and metal mouse.",train,TEAM12_Electronics_Mouse_006
Team12_DL_Milestone1_Drive/Project/Data/images/electronics/mouse/Electronics_Mouse_007.jpg,electronics_mouse,"shape:ergonomic, curved;colour:black;material:plastic and metal","An ergonomic, curved black plastic and metal mouse.",train,TEAM12_Electronics_Mouse_007
Team12_DL_Milestone1_Drive/Project/Data/images/electronics/mouse/Electronics_Mouse_008.jpg,electronics_mouse,"shape:ergonomic, curved;colour:black;material:plastic and metal","An ergonomic, curved black plastic and metal mouse.",train,TEAM12_Electronics_Mouse_008
Team12_DL_Milestone1_Drive/Project/Data/images/electronics/mouse/Electronics_Mouse_009.jpg,electronics_mouse,"shape:ergonomic, curved;colour:black;material:plastic and metal","An ergonomic, curved black plastic and metal mouse.",train,TEAM12_Electronics_Mouse_009
Team12_DL_Milestone1_Drive/Project/Data/images/electronics/mouse/Electronics_Mouse_010.jpg,electronics_mouse,"shape:ergonomic, curved;colour:black;material:plastic and metal","An ergonomic, curved black plastic and metal mouse.",train,TEAM12_Electronics_Mouse_010
Team12_DL_Milestone1_Drive/Project/Data/images/electronics/mouse/Electronics_Mouse_011.jpg,electronics_mouse,"shape:ergonomic, curved;colour:white;material:plastic and metal","An ergonomic, curved white plastic and metal mouse.",train,TEAM12_Electronics_Mouse_011
Team12_DL_Milestone1_Drive/Project/Data/images/electronics/mouse/Electronics_Mouse_012.jpg,electronics_mouse,"shape:ergonomic, curved;colour:black;material:plastic and metal","An ergonomic, curved black plastic and metal mouse.",train,TEAM12_Electronics_Mouse_012
Team12_DL_Milestone1_Drive/Project/Data/images/electronics/mouse/Electronics_Mouse_013.jpg,electronics_mouse,"shape:ergonomic, curved;colour:black;material:plastic and metal","An ergonomic, curved black plastic and metal mouse.",train,TEAM12_Electronics_Mouse_013
Team12_DL_Milestone1_Drive/Project/Data/images/electronics/mouse/Electronics_Mouse_014.jpg,electronics_mouse,"shape:ergonomic, curved;colour:purple;material:plastic and metal","An ergonomic, curved purple plastic and metal mouse.",train,TEAM12_Electronics_Mouse_014
Team12_DL_Milestone1_Drive/Project/Data/images/electronics/mouse/Electronics_Mouse_015.jpg,electronics_mouse,"shape:ergonomic, curved;colour:black;material:plastic and metal","An ergonomic, curved black plastic and metal mouse.",train,TEAM12_Electronics_Mouse_015
Team12_DL_Milestone1_Drive/Project/Data/images/electronics/mouse/Electronics_Mouse_016.jpg,electronics_mouse,"shape:ergonomic, curved;colour:black;material:plastic and metal","An ergonomic, curved black plastic and metal mouse.",val,TEAM12_Electronics_Mouse_016
Team12_DL_Milestone1_Drive/Project/Data/images/electronics/mouse/Electronics_Mouse_017.jpg,electronics_mouse,"shape:ergonomic, curved;colour:multi-colored;material:plastic and metal","An ergonomic, curved multi-colored plastic and metal mouse.",val,TEAM12_Electronics_Mouse_017
Team12_DL_Milestone1_Drive/Project/Data/images/electronics/mouse/Electronics_Mouse_018.jpg,electronics_mouse,"shape:ergonomic, curved;colour:white;material:plastic and metal","An ergonomic, curved white plastic and metal mouse.",val,TEAM12_Electronics_Mouse_018
Team12_DL_Milestone1_Drive/Project/Data/images/electronics/mouse/Electronics_Mouse_019.jpg,electronics_mouse,"shape:ergonomic, curved;colour:black;material:plastic and metal","An ergonomic, curved black plastic and metal mouse.",val,TEAM12_Electronics_Mouse_019
Team12_DL_Milestone1_Drive/Project/Data/images/electronics/phone_charger/Electronics_Phone_charger_001.jpg,electronics_phone_charger,shape:cuboid;colour:black;material:plastic,A cuboid black plastic charger.,train,TEAM12_Electronics_Phone_charger_001
Team12_DL_Milestone1_Drive/Project/Data/images/electronics/phone_charger/Electronics_Phone_charger_002.jpg,electronics_phone_charger,shape:cuboid;colour:white;material:plastic,A cuboid white plastic charger.,train,TEAM12_Electronics_Phone_charger_002
Team12_DL_Milestone1_Drive/Project/Data/images/electronics/phone_charger/Electronics_Phone_charger_003.jpg,electronics_phone_charger,shape:cuboid;colour:black;material:plastic,A cuboid black plastic charger.,train,TEAM12_Electronics_Phone_charger_003
Team12_DL_Milestone1_Drive/Project/Data/images/electronics/phone_charger/Electronics_Phone_charger_004.jpg,electronics_phone_charger,shape:cuboid;colour:white;material:plastic,A cuboid white plastic charger.,train,TEAM12_Electronics_Phone_charger_004
Team12_DL_Milestone1_Drive/Project/Data/images/electronics/phone_charger/Electronics_Phone_charger_005.jpg,electronics_phone_charger,shape:cuboid;colour:white;material:plastic,A cuboid white plastic charger.,train,TEAM12_Electronics_Phone_charger_005
Team12_DL_Milestone1_Drive/Project/Data/images/electronics/phone_charger/Electronics_Phone_charger_006.jpg,electronics_phone_charger,shape:cuboid;colour:white;material:plastic,A cuboid white plastic charger.,train,TEAM12_Electronics_Phone_charger_006
Team12_DL_Milestone1_Drive/Project/Data/images/electronics/phone_charger/Electronics_Phone_charger_007.jpg,electronics_phone_charger,shape:cuboid;colour:white;material:plastic,A cuboid white plastic charger.,train,TEAM12_Electronics_Phone_charger_007
Team12_DL_Milestone1_Drive/Project/Data/images/electronics/phone_charger/Electronics_Phone_charger_008.jpg,electronics_phone_charger,shape:cuboid;colour:white;material:plastic,A cuboid white plastic charger.,train,TEAM12_Electronics_Phone_charger_008
Team12_DL_Milestone1_Drive/Project/Data/images/electronics/phone_charger/Electronics_Phone_charger_009.jpg,electronics_phone_charger,shape:cuboid;colour:white;material:plastic,A cuboid white plastic charger.,train,TEAM12_Electronics_Phone_charger_009
Team12_DL_Milestone1_Drive/Project/Data/images/electronics/phone_charger/Electronics_Phone_charger_010.jpg,electronics_phone_charger,shape:cuboid;colour:white;material:plastic,A cuboid white plastic charger.,train,TEAM12_Electronics_Phone_charger_010
Team12_DL_Milestone1_Drive/Project/Data/images/electronics/phone_charger/Electronics_Phone_charger_011.jpg,electronics_phone_charger,shape:cuboid;colour:black;material:plastic,A cuboid black plastic charger.,val,TEAM12_Electronics_Phone_charger_011
Team12_DL_Milestone1_Drive/Project/Data/images/electronics/phone_charger/Electronics_Phone_charger_012.jpg,electronics_phone_charger,shape:cuboid;colour:white;material:plastic,A cuboid white plastic charger.,val,TEAM12_Electronics_Phone_charger_012
Team12_DL_Milestone1_Drive/Project/Data/images/electronics/phone_charger/Electronics_Phone_charger_013.jpg,electronics_phone_charger,shape:cuboid;colour:white;material:plastic,A cuboid white plastic charger.,val,TEAM12_Electronics_Phone_charger_013
Team12_DL_Milestone1_Drive/Project/Data/images/electronics/power_bank/Electronics_Power_bank_001.jpg,electronics_power_bank,shape:rectangular;colour:purple;material:metal,A rectangular purple metal bank.,train,TEAM12_Electronics_Power_bank_001
Team12_DL_Milestone1_Drive/Project/Data/images/electronics/power_bank/Electronics_Power_bank_002.jpg,electronics_power_bank,shape:rectangular;colour:black;material:metal,A rectangular black metal bank.,train,TEAM12_Electronics_Power_bank_002
Team12_DL_Milestone1_Drive/Project/Data/images/electronics/power_bank/Electronics_Power_bank_003.jpg,electronics_power_bank,shape:rectangular;colour:blue;material:metal,A rectangular blue metal bank.,train,TEAM12_Electronics_Power_bank_003
Team12_DL_Milestone1_Drive/Project/Data/images/electronics/power_bank/Electronics_Power_bank_004.jpg,electronics_power_bank,shape:rectangular;colour:black;material:metal,A rectangular black metal bank.,train,TEAM12_Electronics_Power_bank_004
Team12_DL_Milestone1_Drive/Project/Data/images/electronics/power_bank/Electronics_Power_bank_005.jpg,electronics_power_bank,shape:rectangular;colour:black;material:metal,A rectangular black metal bank.,train,TEAM12_Electronics_Power_bank_005
Team12_DL_Milestone1_Drive/Project/Data/images/electronics/power_bank/Electronics_Power_bank_006.jpg,electronics_power_bank,shape:rectangular;colour:blue;material:metal,A rectangular blue metal bank.,train,TEAM12_Electronics_Power_bank_006
Team12_DL_Milestone1_Drive/Project/Data/images/electronics/power_bank/Electronics_Power_bank_007.jpg,electronics_power_bank,shape:rectangular;colour:silver;material:metal,A rectangular silver metal bank.,train,TEAM12_Electronics_Power_bank_007
Team12_DL_Milestone1_Drive/Project/Data/images/electronics/power_bank/Electronics_Power_bank_008.jpg,electronics_power_bank,shape:rectangular;colour:black;material:metal,A rectangular black metal bank.,train,TEAM12_Electronics_Power_bank_008
Team12_DL_Milestone1_Drive/Project/Data/images/electronics/power_bank/Electronics_Power_bank_009.jpg,electronics_power_bank,shape:rectangular;colour:silver;material:metal,A rectangular silver metal bank.,train,TEAM12_Electronics_Power_bank_009
Team12_DL_Milestone1_Drive/Project/Data/images/electronics/power_bank/Electronics_Power_bank_010.jpg,electronics_power_bank,shape:rectangular;colour:multi-colored;material:metal,A rectangular multi-colored metal bank.,train,TEAM12_Electronics_Power_bank_010
Team12_DL_Milestone1_Drive/Project/Data/images/electronics/power_bank/Electronics_Power_bank_011.jpg,electronics_power_bank,shape:rectangular;colour:black;material:metal,A rectangular black metal bank.,train,TEAM12_Electronics_Power_bank_011
Team12_DL_Milestone1_Drive/Project/Data/images/electronics/power_bank/Electronics_Power_bank_012.jpg,electronics_power_bank,shape:rectangular;colour:black;material:metal,A rectangular black metal bank.,train,TEAM12_Electronics_Power_bank_012
Team12_DL_Milestone1_Drive/Project/Data/images/electronics/power_bank/Electronics_Power_bank_013.jpg,electronics_power_bank,shape:rectangular;colour:black;material:metal,A rectangular black metal bank.,train,TEAM12_Electronics_Power_bank_013
Team12_DL_Milestone1_Drive/Project/Data/images/electronics/power_bank/Electronics_Power_bank_014.jpg,electronics_power_bank,shape:rectangular;colour:silver;material:metal,A rectangular silver metal bank.,train,TEAM12_Electronics_Power_bank_014
Team12_DL_Milestone1_Drive/Project/Data/images/electronics/power_bank/Electronics_Power_bank_015.jpg,electronics_power_bank,shape:rectangular;colour:multi-colored;material:metal,A rectangular multi-colored metal bank.,train,TEAM12_Electronics_Power_bank_015
Team12_DL_Milestone1_Drive/Project/Data/images/electronics/power_bank/Electronics_Power_bank_016.jpg,electronics_power_bank,shape:rectangular;colour:black;material:metal,A rectangular black metal bank.,val,TEAM12_Electronics_Power_bank_016
Team12_DL_Milestone1_Drive/Project/Data/images/electronics/power_bank/Electronics_Power_bank_017.jpg,electronics_power_bank,shape:rectangular;colour:blue;material:metal,A rectangular blue metal bank.,val,TEAM12_Electronics_Power_bank_017
Team12_DL_Milestone1_Drive/Project/Data/images/electronics/power_bank/Electronics_Power_bank_018.jpg,electronics_power_bank,shape:rectangular;colour:purple;material:metal,A rectangular purple metal bank.,val,TEAM12_Electronics_Power_bank_018
Team12_DL_Milestone1_Drive/Project/Data/images/electronics/power_bank/Electronics_Power_bank_019.jpg,electronics_power_bank,shape:rectangular;colour:yellow;material:metal,A rectangular yellow metal bank.,val,TEAM12_Electronics_Power_bank_019
Team12_DL_Milestone1_Drive/Project/Data/images/electronics/sd_card/Electronics_Sd_card_001.jpg,electronics_sd_card,"shape:rectangular, small;colour:red;material:plastic","A rectangular, small red plastic card.",train,TEAM12_Electronics_Sd_card_001
Team12_DL_Milestone1_Drive/Project/Data/images/electronics/sd_card/Electronics_Sd_card_002.jpg,electronics_sd_card,"shape:rectangular, small;colour:black;material:plastic","A rectangular, small black plastic card.",train,TEAM12_Electronics_Sd_card_002
Team12_DL_Milestone1_Drive/Project/Data/images/electronics/sd_card/Electronics_Sd_card_003.jpg,electronics_sd_card,"shape:rectangular, small;colour:red;material:plastic","A rectangular, small red plastic card.",train,TEAM12_Electronics_Sd_card_003
Team12_DL_Milestone1_Drive/Project/Data/images/electronics/sd_card/Electronics_Sd_card_004.jpg,electronics_sd_card,"shape:rectangular, small;colour:black;material:plastic","A rectangular, small black plastic card.",train,TEAM12_Electronics_Sd_card_004
Team12_DL_Milestone1_Drive/Project/Data/images/electronics/sd_card/Electronics_Sd_card_005.jpg,electronics_sd_card,"shape:rectangular, small;colour:black;material:plastic","A rectangular, small black plastic card.",train,TEAM12_Electronics_Sd_card_005
Team12_DL_Milestone1_Drive/Project/Data/images/electronics/sd_card/Electronics_Sd_card_006.jpg,electronics_sd_card,"shape:rectangular, small;colour:black;material:plastic","A rectangular, small black plastic card.",train,TEAM12_Electronics_Sd_card_006
Team12_DL_Milestone1_Drive/Project/Data/images/electronics/sd_card/Electronics_Sd_card_007.jpg,electronics_sd_card,"shape:rectangular, small;colour:black;material:plastic","A rectangular, small black plastic card.",train,TEAM12_Electronics_Sd_card_007
Team12_DL_Milestone1_Drive/Project/Data/images/electronics/sd_card/Electronics_Sd_card_008.jpg,electronics_sd_card,"shape:rectangular, small;colour:black;material:plastic","A rectangular, small black plastic card.",train,TEAM12_Electronics_Sd_card_008
Team12_DL_Milestone1_Drive/Project/Data/images/electronics/sd_card/Electronics_Sd_card_009.jpg,electronics_sd_card,"shape:rectangular, small;colour:black;material:plastic","A rectangular, small black plastic card.",train,TEAM12_Electronics_Sd_card_009
Team12_DL_Milestone1_Drive/Project/Data/images/electronics/sd_card/Electronics_Sd_card_010.jpg,electronics_sd_card,"shape:rectangular, small;colour:black;material:plastic","A rectangular, small black plastic card.",train,TEAM12_Electronics_Sd_card_010
Team12_DL_Milestone1_Drive/Project/Data/images/electronics/sd_card/Electronics_Sd_card_011.jpg,electronics_sd_card,"shape:rectangular, small;colour:black;material:plastic","A rectangular, small black plastic card.",train,TEAM12_Electronics_Sd_card_011
Team12_DL_Milestone1_Drive/Project/Data/images/electronics/sd_card/Electronics_Sd_card_012.jpg,electronics_sd_card,"shape:rectangular, small;colour:black;material:plastic","A rectangular, small black plastic card.",train,TEAM12_Electronics_Sd_card_012
Team12_DL_Milestone1_Drive/Project/Data/images/electronics/sd_card/Electronics_Sd_card_013.jpg,electronics_sd_card,"shape:rectangular, small;colour:multi-colored;material:plastic","A rectangular, small multi-colored plastic card.",train,TEAM12_Electronics_Sd_card_013
Team12_DL_Milestone1_Drive/Project/Data/images/electronics/sd_card/Electronics_Sd_card_014.jpg,electronics_sd_card,"shape:rectangular, small;colour:multi-colored;material:plastic","A rectangular, small multi-colored plastic card.",train,TEAM12_Electronics_Sd_card_014
Team12_DL_Milestone1_Drive/Project/Data/images/electronics/sd_card/Electronics_Sd_card_015.jpg,electronics_sd_card,"shape:rectangular, small;colour:black;material:plastic","A rectangular, small black plastic card.",train,TEAM12_Electronics_Sd_card_015
Team12_DL_Milestone1_Drive/Project/Data/images/electronics/sd_card/Electronics_Sd_card_016.jpg,electronics_sd_card,"shape:rectangular, small;colour:black;material:plastic","A rectangular, small black plastic card.",train,TEAM12_Electronics_Sd_card_016
Team12_DL_Milestone1_Drive/Project/Data/images/electronics/sd_card/Electronics_Sd_card_017.jpg,electronics_sd_card,"shape:rectangular, small;colour:black;material:plastic","A rectangular, small black plastic card.",val,TEAM12_Electronics_Sd_card_017
Team12_DL_Milestone1_Drive/Project/Data/images/electronics/sd_card/Electronics_Sd_card_018.jpg,electronics_sd_card,"shape:rectangular, small;colour:black;material:plastic","A rectangular, small black plastic card.",val,TEAM12_Electronics_Sd_card_018
Team12_DL_Milestone1_Drive/Project/Data/images/electronics/sd_card/Electronics_Sd_card_019.jpg,electronics_sd_card,"shape:rectangular, small;colour:black;material:plastic","A rectangular, small black plastic card.",val,TEAM12_Electronics_Sd_card_019
Team12_DL_Milestone1_Drive/Project/Data/images/electronics/sd_card/Electronics_Sd_card_020.jpg,electronics_sd_card,"shape:rectangular, small;colour:red;material:plastic","A rectangular, small red plastic card.",val,TEAM12_Electronics_Sd_card_020
Team12_DL_Milestone1_Drive/Project/Data/images/electronics/speaker/Electronics_Speaker_001.jpg,electronics_speaker,"shape:rectangular, cuboid;colour:blue;material:plastic and metal","A rectangular, cuboid blue plastic and metal speaker.",train,TEAM12_Electronics_Speaker_001
Team12_DL_Milestone1_Drive/Project/Data/images/electronics/speaker/Electronics_Speaker_002.jpg,electronics_speaker,"shape:rectangular, cuboid;colour:black;material:plastic and metal","A rectangular, cuboid black plastic and metal speaker.",train,TEAM12_Electronics_Speaker_002
Team12_DL_Milestone1_Drive/Project/Data/images/electronics/speaker/Electronics_Speaker_003.jpg,electronics_speaker,"shape:rectangular, cuboid;colour:black;material:plastic and metal","A rectangular, cuboid black plastic and metal speaker.",train,TEAM12_Electronics_Speaker_003
Team12_DL_Milestone1_Drive/Project/Data/images/electronics/speaker/Electronics_Speaker_004.jpg,electronics_speaker,"shape:rectangular, cuboid;colour:black;material:plastic and metal","A rectangular, cuboid black plastic and metal speaker.",train,TEAM12_Electronics_Speaker_004
Team12_DL_Milestone1_Drive/Project/Data/images/electronics/speaker/Electronics_Speaker_005.jpg,electronics_speaker,"shape:rectangular, cuboid;colour:black;material:plastic and metal","A rectangular, cuboid black plastic and metal speaker.",train,TEAM12_Electronics_Speaker_005
Team12_DL_Milestone1_Drive/Project/Data/images/electronics/speaker/Electronics_Speaker_006.jpg,electronics_speaker,"shape:rectangular, cuboid;colour:pink;material:plastic and metal","A rectangular, cuboid pink plastic and metal speaker.",train,TEAM12_Electronics_Speaker_006
Team12_DL_Milestone1_Drive/Project/Data/images/electronics/speaker/Electronics_Speaker_007.jpg,electronics_speaker,"shape:rectangular, cuboid;colour:black;material:plastic and metal","A rectangular, cuboid black plastic and metal speaker.",train,TEAM12_Electronics_Speaker_007
Team12_DL_Milestone1_Drive/Project/Data/images/electronics/speaker/Electronics_Speaker_008.jpg,electronics_speaker,"shape:rectangular, cuboid;colour:blue;material:plastic and metal","A rectangular, cuboid blue plastic and metal speaker.",train,TEAM12_Electronics_Speaker_008
Team12_DL_Milestone1_Drive/Project/Data/images/electronics/speaker/Electronics_Speaker_009.jpg,electronics_speaker,"shape:rectangular, cuboid;colour:black;material:plastic and metal","A rectangular, cuboid black plastic and metal speaker.",train,TEAM12_Electronics_Speaker_009
